Date,Open,High,Low,Close,Adj Close,Volume
2018-05-29,187.600006,188.75,186.869995,187.899994,186.59226999999998,22514100
2018-05-30,187.720001,188.0,186.779999,187.5,186.19503799999998,18690500
2018-05-31,187.220001,188.229996,186.139999,186.869995,185.569427,27482800
2018-06-01,187.990005,190.259995,187.75,190.240005,188.915985,23442500
2018-06-04,191.639999,193.419998,191.350006,191.830002,190.494904,26266200
2018-06-05,193.070007,193.940002,192.360001,193.309998,191.9646,21566000
2018-06-06,193.630005,194.080002,191.919998,193.979996,192.629944,20933600
2018-06-07,194.139999,194.199997,192.33999599999999,193.46000700000002,192.113571,21347200
2018-06-08,191.169998,192.0,189.770004,191.699997,190.365814,26656800
2018-06-11,191.350006,191.970001,190.21000700000002,191.229996,189.899094,18308500
2018-06-12,191.389999,192.610001,191.149994,192.279999,190.941772,16911100
2018-06-13,192.419998,192.880005,190.440002,190.699997,189.372772,21638400
2018-06-14,191.550003,191.570007,190.220001,190.800003,189.472076,21610100
2018-06-15,190.029999,190.16000400000001,188.259995,188.83999599999999,187.525711,61719200
2018-06-18,187.880005,189.220001,187.199997,188.740005,187.426422,18484900
2018-06-19,185.139999,186.330002,183.449997,185.690002,184.39764399999999,33578500
2018-06-20,186.350006,187.199997,185.729996,186.5,185.202011,20628700
2018-06-21,187.25,188.350006,184.940002,185.46000700000002,184.16925,25711900
2018-06-22,186.119995,186.149994,184.699997,184.919998,183.632996,27200400
2018-06-25,183.399994,184.919998,180.729996,182.169998,180.902145,31663100
2018-06-26,182.990005,186.529999,182.53999299999998,184.429993,183.146408,24569200
2018-06-27,185.229996,187.279999,184.029999,184.16000400000001,182.878296,25285300
2018-06-28,184.100006,186.21000700000002,183.800003,185.5,184.208969,17365200
2018-06-29,186.28999299999998,187.190002,182.91000400000001,185.110001,183.821686,22737700
2018-07-02,183.820007,187.300003,183.419998,187.179993,185.877258,17731300
2018-07-03,187.78999299999998,187.949997,183.53999299999998,183.919998,182.63995400000002,13954800
2018-07-05,185.259995,186.41000400000001,184.279999,185.399994,184.10965,16604200
2018-07-06,185.419998,188.429993,185.199997,187.970001,186.661789,17485200
2018-07-09,189.5,190.679993,189.300003,190.580002,189.253616,19756600
2018-07-10,190.71000700000002,191.279999,190.179993,190.350006,189.02520800000002,15939100
2018-07-11,188.5,189.779999,187.610001,187.880005,186.572403,18831500
2018-07-12,189.529999,191.41000400000001,189.309998,191.029999,189.70048500000001,18041100
2018-07-13,191.080002,191.83999599999999,190.899994,191.330002,189.998398,12513900
2018-07-16,191.520004,192.649994,190.419998,190.91000400000001,189.581314,15043100
2018-07-17,189.75,191.869995,189.199997,191.449997,190.117554,15534500
2018-07-18,191.779999,191.800003,189.929993,190.399994,189.07486,16393400
2018-07-19,189.690002,192.550003,189.690002,191.880005,190.544571,20286800
2018-07-20,191.779999,192.429993,190.169998,191.440002,190.10763500000002,20676200
2018-07-23,190.679993,191.96000700000002,189.559998,191.610001,190.276443,15989400
2018-07-24,192.449997,193.66000400000001,192.050003,193.0,191.656769,18697900
2018-07-25,193.059998,194.850006,192.429993,194.820007,193.464111,16709900
2018-07-26,194.610001,195.96000700000002,193.610001,194.21000700000002,192.858353,19076000
2018-07-27,194.990005,195.190002,190.100006,190.979996,189.650818,24024000
2018-07-30,191.899994,192.199997,189.070007,189.91000400000001,188.588272,21029500
2018-07-31,190.300003,192.139999,189.33999599999999,190.28999299999998,188.965622,39373000
2018-08-01,199.130005,201.759995,197.309998,201.5,200.09761,67935700
2018-08-02,200.580002,208.380005,200.350006,207.389999,205.946625,62404000
2018-08-03,207.029999,208.740005,205.479996,207.990005,206.54245,33447400
2018-08-06,208.0,209.25,207.070007,209.070007,207.61492900000002,25425400
2018-08-07,209.320007,209.5,206.759995,207.110001,205.668579,25587400
2018-08-08,206.050003,207.809998,204.520004,207.25,205.807602,22525500
2018-08-09,209.529999,209.77999900000003,207.199997,208.880005,207.426254,23492600
2018-08-10,207.360001,209.100006,206.669998,207.529999,206.808411,24611200
2018-08-13,209.309998,210.94999700000002,207.699997,208.869995,208.143753,25890900
2018-08-14,210.16000400000001,210.559998,208.259995,209.75,209.020691,20748000
2018-08-15,209.220001,210.74000499999997,208.330002,210.24000499999997,209.50898700000002,28807600
2018-08-16,211.75,213.809998,211.47000099999997,213.32000699999998,212.57829300000003,28500400
2018-08-17,213.440002,217.94999700000002,213.16000400000001,217.580002,216.82347099999998,35427000
2018-08-20,218.100006,219.17999300000002,215.11000099999998,215.460007,214.710846,30287700
2018-08-21,216.80000299999998,217.190002,214.02999900000003,215.039993,214.29229700000002,26159800
2018-08-22,214.100006,216.36000099999998,213.83999599999999,215.05000299999998,214.302261,19018100
2018-08-23,214.649994,217.05000299999998,214.600006,215.49000499999997,214.740738,18883200
2018-08-24,216.600006,216.899994,215.11000099999998,216.16000400000001,215.40840099999997,18476400
2018-08-27,217.149994,218.74000499999997,216.330002,217.940002,217.18222000000003,20525100
2018-08-28,219.00999500000003,220.539993,218.919998,219.69999700000002,218.936096,22776800
2018-08-29,220.149994,223.49000499999997,219.41000400000001,222.979996,222.204681,27254800
2018-08-30,223.25,228.25999500000003,222.399994,225.02999900000003,224.247559,48793800
2018-08-31,226.50999500000003,228.86999500000002,226.0,227.63000499999998,226.83853100000002,43340100
2018-09-04,228.41000400000001,229.17999300000002,226.63000499999998,228.36000099999998,227.565979,27390100
2018-09-05,228.99000499999997,229.669998,225.100006,226.86999500000002,226.08116099999998,33333000
2018-09-06,226.229996,227.350006,221.30000299999998,223.100006,222.32428,34290000
2018-09-07,221.850006,225.36999500000002,220.710007,221.30000299999998,220.53053300000002,37619800
2018-09-10,220.94999700000002,221.850006,216.47000099999997,218.330002,217.570862,39516500
2018-09-11,218.00999500000003,224.30000299999998,216.559998,223.850006,223.071671,35749000
2018-09-12,224.940002,225.0,219.83999599999999,221.07000699999998,220.301346,49278700
2018-09-13,223.520004,228.350006,222.57000699999998,226.41000400000001,225.62277200000003,41706400
2018-09-14,225.75,226.83999599999999,222.520004,223.83999599999999,223.06169100000002,31999300
2018-09-17,222.149994,222.94999700000002,217.270004,217.88000499999998,217.122421,37195100
2018-09-18,217.789993,221.850006,217.11999500000002,218.24000499999997,217.481171,31571700
2018-09-19,218.5,219.61999500000002,215.30000299999998,218.36999500000002,217.61071800000002,27123800
2018-09-20,220.24000499999997,222.27999900000003,219.149994,220.02999900000003,219.26495400000002,26608800
2018-09-21,220.77999900000003,221.36000099999998,217.289993,217.66000400000001,216.903198,96246700
2018-09-24,216.82000699999998,221.25999500000003,216.63000499999998,220.789993,220.02229300000002,27693400
2018-09-25,219.75,222.82000699999998,219.69999700000002,222.190002,221.417435,24554400
2018-09-26,221.0,223.75,219.75999500000003,220.419998,219.65359500000002,23984700
2018-09-27,223.82000699999998,226.440002,223.539993,224.94999700000002,224.167831,30181200
2018-09-28,224.789993,225.83999599999999,224.020004,225.74000499999997,224.955093,22929400
2018-10-01,227.94999700000002,229.419998,226.350006,227.25999500000003,226.46980299999998,23600800
2018-10-02,227.25,230.0,226.63000499999998,229.27999900000003,228.482788,24788200
2018-10-03,230.05000299999998,233.47000099999997,229.77999900000003,232.07000699999998,231.263092,28654800
2018-10-04,230.77999900000003,232.350006,226.729996,227.99000499999997,227.197281,32042000
2018-10-05,227.960007,228.41000400000001,220.580002,224.289993,223.51013199999997,33580500
2018-10-08,222.210007,224.80000299999998,220.19999700000002,223.770004,222.99194300000002,29663900
2018-10-09,223.63999900000002,227.270004,222.25,226.86999500000002,226.08116099999998,26891000
2018-10-10,225.460007,226.350006,216.05000299999998,216.36000099999998,215.60771200000002,41990600
2018-10-11,214.520004,219.5,212.32000699999998,214.44999700000002,213.704346,53124400
2018-10-12,220.419998,222.88000499999998,216.83999599999999,222.11000099999998,221.337723,40337900
2018-10-15,221.16000400000001,221.830002,217.270004,217.36000099999998,216.604233,30791000
2018-10-16,218.92999300000002,222.99000499999997,216.75999500000003,222.149994,221.37756299999998,29184000
2018-10-17,222.30000299999998,222.63999900000002,219.33999599999999,221.190002,220.420914,22885400
2018-10-18,217.86000099999998,219.74000499999997,213.0,216.020004,215.26889,32581300
2018-10-19,218.059998,221.25999500000003,217.42999300000002,219.309998,218.54745499999999,33078700
2018-10-22,219.789993,223.36000099999998,218.940002,220.649994,219.882782,28792100
2018-10-23,215.830002,223.25,214.69999700000002,222.729996,221.95555099999999,38767800
2018-10-24,222.600006,224.229996,214.539993,215.08999599999999,214.342117,40925500
2018-10-25,217.710007,221.38000499999998,216.75,219.80000299999998,219.03575099999998,29855800
2018-10-26,215.899994,220.190002,212.669998,216.30000299999998,215.547913,47258400
2018-10-29,219.190002,219.690002,206.08999599999999,212.24000499999997,211.502045,45935500
2018-10-30,211.149994,215.17999300000002,209.270004,213.30000299999998,212.55835,36660000
2018-10-31,216.88000499999998,220.44999700000002,216.61999500000002,218.86000099999998,218.099014,38358900
2018-11-01,219.05000299999998,222.36000099999998,216.809998,222.22000099999997,221.447327,58323200
2018-11-02,209.550003,213.649994,205.429993,207.479996,206.758575,91328700
2018-11-05,204.300003,204.389999,198.169998,201.58999599999999,200.889053,66163700
2018-11-06,201.919998,204.720001,201.690002,203.770004,203.06149299999998,31882900
2018-11-07,205.970001,210.059998,204.130005,209.94999700000002,209.219986,33424400
2018-11-08,209.979996,210.11999500000002,206.75,208.490005,208.490005,25362600
2018-11-09,205.550003,206.009995,202.25,204.470001,204.470001,34330300
